timestamp,voltage,temperature,current,soc
2026-03-31T21:35:20.169237,20007,25,232,79
2026-03-31T21:35:22.777688,20008,25,232,79
2026-03-31T21:35:25.439247,19801,25,382,79
2026-03-31T21:35:28.040924,19797,25,509,79
2026-03-31T21:35:30.681988,19790,25,664,79
2026-03-31T21:35:33.283583,19779,25,792,79
2026-03-31T21:35:35.943918,19696,25,889,79
2026-03-31T21:35:38.550464,19752,25,1042,79
2026-03-31T21:35:41.212304,19702,25,1150,79
2026-03-31T21:35:43.819137,19653,25,1300,79
2026-03-31T21:35:46.470957,19739,25,1315,79
2026-03-31T21:35:49.073651,19563,25,1360,79
2026-03-31T21:35:51.735440,19574,25,1522,79
2026-03-31T21:35:54.334741,19569,25,1644,79
2026-03-31T21:35:56.983831,19558,25,1713,79
2026-03-31T21:35:59.593151,19552,25,1798,79
2026-03-31T21:36:02.253391,19545,25,1867,79
2026-03-31T21:36:04.856796,19542,25,1906,79
2026-03-31T21:36:07.522119,19534,25,1953,79
2026-03-31T21:36:10.125854,19528,25,1990,79
2026-03-31T21:36:12.775263,19523,25,2011,79
2026-03-31T21:36:15.373526,19519,25,2036,79
2026-03-31T21:36:18.038170,19875,25,1866,79
2026-03-31T21:36:20.647549,19897,25,1,79
2026-03-31T21:36:23.289740,19912,25,0,79
2026-03-31T21:36:25.900814,19922,25,0,79
2026-03-31T21:36:28.563758,19932,25,0,79
2026-03-31T21:36:31.176537,19938,25,1,79
2026-03-31T21:36:33.843706,19941,25,0,79
2026-03-31T21:36:36.442092,19947,25,1,79
2026-03-31T21:36:39.082917,19955,25,1,79
2026-03-31T21:36:41.695841,19957,25,1,79
2026-03-31T21:36:44.362047,19962,25,1,79
2026-03-31T21:36:46.971340,19967,25,1,79
2026-03-31T21:36:49.636329,19970,25,1,79
2026-03-31T21:36:52.243769,19970,25,1,79
2026-03-31T21:36:54.902885,19977,25,1,79
2026-03-31T21:36:57.516321,19979,25,1,79
2026-03-31T21:37:00.182894,19982,25,1,79
2026-03-31T21:37:02.791999,19985,25,1,79
2026-03-31T21:37:05.454417,19987,25,1,79
2026-03-31T21:37:08.061872,19987,25,1,79
2026-03-31T21:37:10.732030,19992,25,1,79
2026-03-31T21:37:13.340839,19994,25,1,79
2026-03-31T21:37:15.984048,19995,25,0,79
2026-03-31T21:37:18.594863,19997,25,0,79
2026-03-31T21:37:21.263575,20000,25,0,79
2026-03-31T21:37:23.874902,20000,25,1,79
2026-03-31T21:37:26.541048,20003,25,1,79
2026-03-31T21:37:29.160705,20006,25,1,79
2026-03-31T21:37:31.828619,20006,25,0,79
2026-03-31T21:37:34.432459,20008,25,0,79
2026-03-31T21:37:37.101094,20010,25,0,79
2026-03-31T21:37:39.712590,20012,25,0,79
2026-03-31T21:37:42.376270,20013,25,0,79
2026-03-31T21:37:44.987017,20015,25,0,79
2026-03-31T21:37:47.658326,20015,25,0,79
2026-03-31T21:37:50.272637,20018,25,0,79
2026-03-31T21:37:52.938639,20018,25,0,79
2026-03-31T21:37:55.549121,20018,25,0,79
2026-03-31T21:37:58.208716,20018,25,0,79
2026-03-31T21:38:00.821296,20023,25,0,79
2026-03-31T21:38:03.470381,20023,25,0,79
2026-03-31T21:38:06.081250,20023,25,0,79
2026-03-31T21:38:08.750320,20025,25,0,79
2026-03-31T21:38:11.353306,20024,25,0,79
2026-03-31T21:38:13.992466,20028,25,0,79
2026-03-31T21:38:16.608849,20028,25,0,79
2026-03-31T21:38:19.283228,20028,25,0,79
2026-03-31T21:38:21.895137,20028,25,0,79
2026-03-31T21:38:24.565482,20028,25,0,79
2026-03-31T21:38:27.191615,20031,25,0,79
2026-03-31T21:38:29.844194,20032,25,0,79
2026-03-31T21:38:32.450468,20033,25,0,79
2026-03-31T21:38:35.128074,20033,25,0,79
2026-03-31T21:38:37.742754,20033,25,0,79
2026-03-31T21:38:40.416932,20033,25,0,79
2026-03-31T21:38:43.038069,20033,25,0,79
2026-03-31T21:38:45.689497,20033,25,0,79
2026-03-31T21:38:48.303460,20037,25,0,79
2026-03-31T21:38:50.978506,20037,25,0,79
2026-03-31T21:38:53.593971,20038,25,0,79
2026-03-31T21:38:56.270187,20038,25,0,79
2026-03-31T21:38:58.885094,20038,25,0,79
2026-03-31T21:39:01.560701,20038,25,0,79
2026-03-31T21:39:04.176230,20039,25,0,79
2026-03-31T21:39:06.851873,20038,25,1,79
2026-03-31T21:39:09.460463,20040,25,0,79
2026-03-31T21:39:12.135385,20040,25,0,79
2026-03-31T21:39:14.755448,20040,25,0,79
2026-03-31T21:39:17.439000,20042,25,0,79
2026-03-31T21:39:20.054373,20042,25,0,79
2026-03-31T21:39:22.707267,20043,25,0,79
2026-03-31T21:39:25.320515,20043,25,0,79
2026-03-31T21:39:27.998327,20043,25,0,79
2026-03-31T21:39:30.619943,20043,25,0,79
2026-03-31T21:39:33.299932,20043,25,0,79
2026-03-31T21:39:35.922069,20043,25,0,79
2026-03-31T21:39:38.586771,20043,25,0,79
2026-03-31T21:39:41.210275,20043,25,0,79
2026-03-31T21:39:43.883047,20045,25,0,79
2026-03-31T21:39:46.500342,20045,25,0,79
2026-03-31T21:39:49.176330,20044,25,0,79
2026-03-31T21:39:51.795357,20046,25,0,79
2026-03-31T21:39:54.471651,20046,25,0,79
2026-03-31T21:39:57.094004,20047,25,0,79
2026-03-31T21:39:59.769953,20047,25,0,79
2026-03-31T21:40:02.382085,20047,25,0,79
2026-03-31T21:40:05.064565,20048,25,0,79
2026-03-31T21:40:07.685482,20048,25,0,79
2026-03-31T21:40:10.368726,20048,25,0,79
2026-03-31T21:40:12.988116,20048,25,0,79
2026-03-31T21:40:15.666990,20048,25,0,79
2026-03-31T21:40:18.281375,20048,25,0,79
2026-03-31T21:40:20.959128,20049,25,0,79
2026-03-31T21:40:23.584067,20048,25,0,79
2026-03-31T21:40:26.260583,20049,25,0,79
2026-03-31T21:40:28.881073,20048,25,0,79
2026-03-31T21:40:31.564304,20049,25,0,79
2026-03-31T21:40:34.189255,20048,25,0,79
2026-03-31T21:40:36.880611,20049,25,0,79
2026-03-31T21:40:39.494580,20049,25,0,79
2026-03-31T21:40:42.179353,20050,25,1,79
2026-03-31T21:40:44.800716,20050,25,0,79
2026-03-31T21:40:47.478786,20050,25,1,79
