timestamp,voltage,temperature,current,soc,dt_seconds,runtime_left_minutes,abs_current,power,voltage_lag1,current_lag1,temperature_lag1,avg_voltage_5,avg_current_5,avg_temp_5,d_voltage,d_current,d_temperature
12:42.1,20098,25,126,85,2.692019,6779,126,2532348,20232,105,25,20223.8,46.8,25,-134,21,0
12:44.8,19966,25,381,85,2.622282,2242,381,7607046,20098,126,25,20164,122.8,25,-132,255,0
12:47.5,19954,25,605,85,2.694695,1411,605,12072170,19966,381,25,20102.4,243.6,25,-12,224,0
12:50.1,19948,25,728,85,2.622857,1173,728,14522144,19954,605,25,20039.6,389,25,-6,123,0
12:52.8,19890,25,901,85,2.68352,948,901,17920890,19948,728,25,19971.2,548.2,25,-58,173,0
12:55.4,19730,25,1189,84,2.624031,710,1189,23458970,19890,901,25,19897.6,760.8,25,-160,288,0
12:58.1,19479,25,1520,84,2.678779,555,1520,29608080,19730,1189,25,19800.2,988.6,25,-251,331,0
13:00.7,19460,25,1971,84,2.624417,428,1971,38355660,19479,1520,25,19701.4,1261.8,25,-19,451,0
13:03.4,19434,25,2331,84,2.678423,362,2331,45300654,19460,1971,25,19598.6,1582.4,25,-26,360,0
13:06.0,19421,25,2538,84,2.623708,332,2538,49290498,19434,2331,25,19504.8,1909.8,25,-13,207,0
13:08.7,19415,25,2787,84,2.681435,302,2787,54109605,19421,2538,25,19441.8,2229.4,25,-6,249,0
13:11.3,19410,25,2977,84,2.625104,283,2977,57783570,19415,2787,25,19428,2520.8,25,-5,190,0
13:14.0,20068,25,2787,84,2.691238,302,2787,55929516,19410,2977,25,19549.6,2684,25,658,-190,0
13:16.6,20093,25,0,84,2.628802,,0,0,20068,2787,25,19681.4,2217.8,25,25,-2787,0
13:19.3,20111,25,0,84,2.697866,,0,0,20093,0,25,19819.4,1710.2,25,18,0,0
13:21.9,20125,25,0,84,2.62478,,0,0,20111,0,25,19961.4,1152.8,25,14,0,0
13:24.6,20134,25,0,84,2.698138,,0,0,20125,0,25,20106.2,557.4,25,9,0,0
13:27.3,20141,25,0,84,2.625344,,0,0,20134,0,25,20120.8,0,25,7,0,0
18:38.7,20175,25,0,82,1,,0,0,,,,,,,,,
18:41.3,20175,25,0,82,2.550864,,0,0,20175,0,25,,,,0,0,0
18:43.8,20177,25,0,82,2.531214,,0,0,20175,0,25,,,,2,0,0
18:46.4,20175,25,0,82,2.580747,,0,0,20177,0,25,,,,-2,0,0
18:48.9,20176,25,0,82,2.530823,,0,0,20175,0,25,20175.6,0,25,1,0,0
18:51.5,20178,25,0,82,2.577669,,0,0,20176,0,25,20176.2,0,25,2,0,0
18:54.0,20178,25,0,82,2.530685,,0,0,20178,0,25,20176.8,0,25,0,0,0
18:56.6,20177,25,0,82,2.58163,,0,0,20178,0,25,20176.8,0,25,-1,0,0
18:59.1,20178,25,0,82,2.531404,,0,0,20177,0,25,20177.4,0,25,1,0,0
19:01.7,20177,25,0,82,2.577061,,0,0,20178,0,25,20177.6,0,25,-1,0,0
19:04.2,20178,25,0,82,2.531085,,0,0,20177,0,25,20177.6,0,25,1,0,0
19:06.8,20177,25,0,82,2.578198,,0,0,20178,0,25,20177.4,0,25,-1,0,0
19:09.3,20178,25,0,82,2.531065,,0,0,20177,0,25,20177.6,0,25,1,0,0
19:11.9,20137,25,121,82,2.580891,6810,121,2436577,20178,0,25,20169.4,24.2,25,-41,121,0
19:14.5,20135,25,139,82,2.530925,5928,139,2798765,20137,121,25,20161,52,25,-2,18,0
19:17.0,20132,25,150,82,2.574115,5494,150,3019800,20135,139,25,20151.8,82,25,-3,11,0
19:19.6,20132,25,163,82,2.531362,5055,163,3281516,20132,150,25,20142.8,114.6,25,0,13,0
19:22.1,20131,25,174,82,2.57945,4736,174,3502794,20132,163,25,20133.4,149.4,25,-1,11,0
19:24.7,20130,25,180,82,2.532089,4578,180,3623400,20131,174,25,20132,161.2,25,-1,6,0
19:27.2,20129,25,187,82,2.57576,4406,187,3764123,20130,180,25,20130.8,170.8,25,-1,7,0
19:29.8,19881,25,202,82,2.532424,4079,202,4015962,20129,187,25,20080.6,181.2,25,-248,15,0
19:32.4,19437,25,844,82,2.582654,976,844,16404828,19881,202,25,19941.6,317.4,25,-444,642,0
19:34.9,19399,25,1250,82,2.532683,659,1250,24248750,19437,844,25,19795.2,532.6,25,-38,406,0
19:37.5,19392,25,1759,82,2.588069,468,1759,34110528,19399,1250,25,19647.6,848.4,25,-7,509,0
19:40.0,19384,25,2028,82,2.533241,406,2028,39310752,19392,1759,25,19498.6,1216.6,25,-8,269,0
19:42.6,19374,25,2359,82,2.585419,349,2359,45703266,19384,2028,25,19397.2,1648,25,-10,331,0
19:45.1,19371,25,2612,82,2.533029,315,2612,50597052,19374,2359,25,19384,2001.6,25,-3,253,0
19:47.7,19360,25,2749,82,2.580225,299,2749,53220640,19371,2612,25,19376.2,2301.4,25,-11,137,0
19:50.3,19356,25,2919,82,2.533469,282,2919,56500164,19360,2749,25,19369,2533.4,25,-4,170,0
19:52.8,19351,25,3009,82,2.579418,273,3009,58227159,19356,2919,25,19362.4,2729.6,25,-5,90,0
19:55.4,19358,25,3114,82,2.581193,264,3114,60280812,19351,3009,25,19359.2,2880.6,25,7,105,0
19:58.0,19337,25,3169,81,2.542405,256,3169,61278953,19358,3114,25,19352.4,2992,25,-21,55,0
20:00.5,19333,25,3230,81,2.575164,252,3230,62445590,19337,3169,25,19347,3088.2,25,-4,61,0
20:03.1,19339,25,3276,81,2.542304,248,3276,63354564,19333,3230,25,19343.6,3159.6,25,6,46,0
20:05.7,19319,25,3304,81,2.580084,246,3304,63829976,19339,3276,25,19337.2,3218.6,25,-20,28,0
20:08.2,19319,25,3335,81,2.542792,244,3335,64428865,19319,3304,25,19329.4,3262.8,25,0,31,0
20:10.8,19311,25,3351,81,2.579035,242,3351,64711161,19319,3335,25,19324.2,3299.2,25,-8,16,0
20:13.3,19314,25,3365,81,2.543064,241,3365,64991610,19311,3351,25,19320.4,3326.2,25,3,14,0
20:15.9,19302,25,3374,81,2.582704,241,3374,65124948,19314,3365,25,19313,3345.8,25,-12,9,0
20:18.4,19287,25,3390,81,2.543318,240,3390,65382930,19302,3374,25,19306.6,3363,25,-15,16,0
20:21.0,19281,25,3404,81,2.580808,239,3404,65632524,19287,3390,25,19299,3376.8,25,-6,14,0
20:23.6,19274,25,3416,81,2.543494,238,3416,65839984,19281,3404,25,19291.6,3389.8,25,-7,12,0
20:26.1,19271,25,3425,81,2.571951,237,3425,66003175,19274,3416,25,19283,3401.8,25,-3,9,0
20:28.7,19279,25,3429,81,2.587872,237,3429,66107691,19271,3425,25,19278.4,3412.8,25,8,4,0
20:31.3,19262,25,3425,81,2.535963,237,3425,65972350,19279,3429,25,19273.4,3419.8,25,-17,-4,0
20:33.8,19275,25,3420,81,2.585901,238,3420,65920500,19262,3425,25,19272.2,3423,25,13,-5,0
20:36.4,19698,25,3199,81,2.575979,254,3199,63013902,19275,3420,25,19357,3379.6,25,423,-221,0
20:39.0,19832,25,2661,81,2.544316,305,2661,52772952,19698,3199,25,19469.2,3226.8,25,134,-538,0
20:41.5,19850,25,2348,81,2.572967,346,2348,46607800,19832,2661,25,19583.4,3010.6,25,18,-313,0
20:44.1,19863,25,1951,81,2.603458,417,1951,38752713,19850,2348,25,19703.6,2715.8,25,13,-397,0
20:46.7,19872,25,1729,81,2.537123,470,1729,34358688,19863,1951,25,19823,2377.6,25,9,-222,0
20:49.3,19883,25,1447,81,2.595305,562,1447,28770701,19872,1729,25,19860,2027.2,25,11,-282,0
20:51.8,19890,25,1218,81,2.537858,668,1218,24226020,19883,1447,25,19871.6,1738.6,25,7,-229,0
20:54.4,19897,25,1090,81,2.590135,746,1090,21687730,19890,1218,25,19881,1487,25,7,-128,0
20:56.9,19904,25,927,81,2.538054,878,927,18451008,19897,1090,25,19889.2,1282.2,25,7,-163,0
20:59.5,19910,25,836,81,2.581179,973,836,16644760,19904,927,25,19896.8,1103.6,25,6,-91,0
21:02.1,19915,25,721,81,2.538649,1129,721,14358715,19910,836,25,19903.2,958.4,25,5,-115,0
21:04.6,19919,25,657,81,2.580207,1239,657,13086783,19915,721,25,19909,846.2,25,4,-64,0
21:07.2,19924,25,575,81,2.596536,1415,575,11456300,19919,657,25,19914.4,743.2,25,5,-82,0
21:09.8,19929,25,509,81,2.546917,1599,509,10143861,19924,575,25,19919.4,659.6,25,5,-66,0
21:12.4,19933,25,472,81,2.588637,1724,472,9408376,19929,509,25,19924,586.8,25,4,-37,0
21:14.9,19935,25,425,81,2.547311,1915,425,8472375,19933,472,25,19928,527.6,25,2,-47,0
21:17.5,19940,25,399,81,2.576841,2040,399,7956060,19935,425,25,19932.2,476,25,5,-26,0
21:20.1,19943,25,365,81,2.59996,2230,365,7279195,19940,399,25,19936,434,25,3,-34,0
21:22.6,19946,25,347,81,2.541163,2345,347,6921262,19943,365,25,19939.4,401.6,25,3,-18,0
21:25.2,19949,25,323,81,2.599984,2520,323,6443527,19946,347,25,19942.6,371.8,25,3,-24,0
21:27.8,19951,25,304,81,2.539743,2677,304,6065104,19949,323,25,19945.8,347.6,25,2,-19,0
21:30.4,19955,25,293,81,2.600392,2778,293,5846815,19951,304,25,19948.8,326.4,25,4,-11,0
21:32.9,19956,25,280,81,2.540264,2907,280,5587680,19955,293,25,19951.4,309.4,25,1,-13,0
21:35.5,19960,25,273,81,2.598167,2981,273,5449080,19956,280,25,19954.2,294.6,25,4,-7,0
21:38.1,19962,25,263,81,2.540727,3095,263,5250006,19960,273,25,19956.8,282.6,25,2,-10,0
21:40.6,19965,25,258,81,2.587629,3155,258,5150970,19962,263,25,19959.6,273.4,25,3,-5,0
21:43.3,19967,25,251,81,2.6029,3243,251,5011717,19965,258,25,19962,265,25,2,-7,0
21:45.8,19969,25,246,81,2.541599,3309,246,4912374,19967,251,25,19964.6,258.2,25,2,-5,0
21:48.4,19970,25,243,81,2.600444,3350,243,4852710,19969,246,25,19966.6,252.2,25,1,-3,0
21:50.9,19974,25,239,81,2.549243,3406,239,4773786,19970,243,25,19969,247.4,25,4,-4,0
21:53.5,19974,25,237,81,2.583384,3434,237,4733838,19974,239,25,19970.8,243.2,25,0,-2,0
21:56.1,19978,25,234,81,2.549926,3478,234,4674852,19974,237,25,19973,239.8,25,4,-3,0
21:58.7,19979,25,232,81,2.579047,3508,232,4635128,19978,234,25,19975,237,25,1,-2,0
22:01.2,19981,25,231,81,2.590328,3524,231,4615611,19979,232,25,19977.2,234.6,25,2,-1,0
22:03.8,19983,25,230,81,2.542461,3539,230,4596090,19981,231,25,19979,232.8,25,2,-1,0
22:06.4,19985,25,229,81,2.588058,3554,229,4576565,19983,230,25,19981.2,231.2,25,2,-1,0
22:09.0,19985,25,228,81,2.585359,3570,228,4556580,19985,229,25,19982.6,230,25,0,-1,0
22:11.6,19988,25,227,81,2.592721,3586,227,4537276,19985,228,25,19984.4,229,25,3,-1,0
22:14.2,19989,25,227,81,2.608615,3586,227,4537503,19988,227,25,19986,228.2,25,1,0,0
22:16.7,19990,25,226,81,2.5506,3601,226,4517740,19989,227,25,19987.4,227.4,25,1,-1,0
22:19.3,19993,25,226,81,2.580931,3601,226,4518418,19990,226,25,19989,226.8,25,3,0,0
22:21.8,19993,25,226,81,2.551216,3601,226,4518418,19993,226,25,19990.6,226.4,25,0,0,0
22:24.4,19996,25,226,81,2.585301,3601,226,4519096,19993,226,25,19992.2,226.2,25,3,0,0
22:27.0,19997,25,226,81,2.614299,3601,226,4519322,19996,226,25,19993.8,226,25,1,0,0
22:29.6,19998,25,226,81,2.544146,3601,226,4519548,19997,226,25,19995.4,226,25,1,0,0
22:32.2,20000,25,225,81,2.613715,3618,225,4500000,19998,226,25,19996.8,225.8,25,2,-1,0
22:34.7,20001,25,225,80,2.544463,3573,225,4500225,20000,225,25,19998.4,225.6,25,1,0,0
22:37.3,20000,25,225,80,2.592087,3573,225,4500000,20001,225,25,19999.2,225.4,25,-1,0,0
22:39.9,20002,25,225,80,2.599806,3573,225,4500450,20000,225,25,20000.2,225.2,25,2,0,0
22:42.5,20004,25,225,80,2.552297,3573,225,4500900,20002,225,25,20001.4,225,25,2,0,0
22:45.1,20005,25,225,80,2.588275,3573,225,4501125,20004,225,25,20002.4,225,25,1,0,0
22:47.7,20007,25,225,80,2.615077,3573,225,4501575,20005,225,25,20003.6,225,25,2,0,0
22:50.2,20009,25,225,80,2.545423,3573,225,4502025,20007,225,25,20005.4,225,25,2,0,0
22:52.8,20009,25,226,80,2.596988,3557,226,4522034,20009,225,25,20006.8,225.2,25,0,1,0
22:55.5,20010,25,225,80,2.613696,3573,225,4502250,20009,226,25,20008,225.2,25,1,-1,0
22:58.0,20011,25,226,80,2.553443,3557,226,4522486,20010,225,25,20009.2,225.4,25,1,1,0
23:00.6,20010,25,226,80,2.604913,3557,226,4522260,20011,226,25,20009.8,225.6,25,-1,0,0
23:03.2,20013,25,226,80,2.553921,3557,226,4522938,20010,226,25,20010.6,225.8,25,3,0,0
23:05.8,20013,25,226,80,2.58768,3557,226,4522938,20013,226,25,20011.4,225.8,25,0,0,0
23:08.4,20014,25,226,80,2.600158,3557,226,4523164,20013,226,25,20012.2,226,25,1,0,0
23:10.9,20016,25,226,80,2.546491,3557,226,4523616,20014,226,25,20013.2,226,25,2,0,0
23:13.5,20016,25,226,80,2.61534,3557,226,4523616,20016,226,25,20014.4,226,25,0,0,0
23:16.1,20017,25,226,80,2.546741,3557,226,4523842,20016,226,25,20015.2,226,25,1,0,0
23:18.7,20017,25,226,80,2.594829,3557,226,4523842,20017,226,25,20016,226,25,0,0,0
23:21.3,20017,25,226,80,2.618395,3557,226,4523842,20017,226,25,20016.6,226,25,0,0,0
23:23.8,20020,25,226,80,2.556235,3557,226,4524520,20017,226,25,20017.4,226,25,3,0,0
23:26.4,20020,25,226,80,2.590285,3557,226,4524520,20020,226,25,20018.2,226,25,0,0,0
23:29.0,20020,25,226,80,2.560672,3557,226,4524520,20020,226,25,20018.8,226,25,0,0,0
23:31.6,20020,25,226,80,2.59569,3557,226,4524520,20020,226,25,20019.4,226,25,0,0,0
23:34.1,20021,25,226,80,2.555729,3557,226,4524746,20020,226,25,20020.2,226,25,1,0,0
23:36.7,20022,25,226,80,2.597943,3557,226,4524972,20021,226,25,20020.6,226,25,1,0,0
23:39.3,20021,25,226,80,2.555735,3557,226,4524746,20022,226,25,20020.8,226,25,-1,0,0
23:41.9,20024,25,226,80,2.592411,3557,226,4525424,20021,226,25,20021.6,226,25,3,0,0
23:44.4,20023,25,226,80,2.556464,3557,226,4525198,20024,226,25,20022.2,226,25,-1,0,0
23:47.0,20023,25,226,80,2.610026,3557,226,4525198,20023,226,25,20022.6,226,25,0,0,0
23:49.6,20022,25,226,80,2.556848,3557,226,4524972,20023,226,25,20022.6,226,25,-1,0,0
23:52.2,20025,25,226,80,2.592653,3557,226,4525650,20022,226,25,20023.4,226,25,3,0,0
23:54.8,20025,25,227,80,2.624643,3541,227,4545675,20025,226,25,20023.6,226.2,25,0,1,0
23:57.4,20025,25,227,80,2.549666,3541,227,4545675,20025,227,25,20024,226.4,25,0,0,0
24:00.0,20024,25,227,80,2.599477,3541,227,4545448,20025,227,25,20024.2,226.6,25,-1,0,0
24:02.6,20026,25,227,80,2.620065,3541,227,4545902,20024,227,25,20025,226.8,25,2,0,0
24:05.1,20026,25,227,80,2.550558,3541,227,4545902,20026,227,25,20025.2,227,25,0,0,0
24:07.7,20026,25,227,80,2.599248,3541,227,4545902,20026,227,25,20025.4,227,25,0,0,0
24:10.3,20026,25,227,80,2.558852,3541,227,4545902,20026,227,25,20025.6,227,25,0,0,0
24:12.9,20026,25,227,80,2.612955,3541,227,4545902,20026,227,25,20026,227,25,0,0,0
24:15.5,20026,25,227,80,2.558348,3541,227,4545902,20026,227,25,20026,227,25,0,0,0
24:18.1,20025,25,227,80,2.595287,3541,227,4545675,20026,227,25,20025.8,227,25,-1,0,0
24:20.7,20027,25,227,80,2.625706,3541,227,4546129,20025,227,25,20026,227,25,2,0,0
24:23.2,20027,25,228,80,2.55167,3526,228,4566156,20027,227,25,20026.2,227.2,25,0,1,0
24:25.8,20028,25,228,80,2.608338,3526,228,4566384,20027,228,25,20026.6,227.4,25,1,0,0
24:28.4,20030,25,228,80,2.551822,3526,228,4566840,20028,228,25,20027.4,227.6,25,2,0,0
24:31.0,20030,25,227,80,2.621885,3541,227,4546810,20030,228,25,20028.4,227.6,25,0,-1,0
24:33.6,20028,25,228,80,2.55175,3526,228,4566384,20030,227,25,20028.6,227.8,25,-2,1,0
24:36.2,20029,25,228,80,2.617726,3526,228,4566612,20028,228,25,20029,227.8,25,1,0,0
24:38.7,20029,25,227,80,2.552939,3541,227,4546583,20029,228,25,20029.2,227.6,25,0,-1,0
24:41.3,20029,25,227,80,2.59682,3541,227,4546583,20029,227,25,20029,227.4,25,0,0,0
24:43.9,20030,25,227,80,2.552893,3541,227,4546810,20029,227,25,20029,227.4,25,1,0,0
24:46.5,20031,25,227,80,2.625308,3541,227,4547037,20030,227,25,20029.6,227.2,25,1,0,0
24:49.1,20030,25,227,80,2.552863,3541,227,4546810,20031,227,25,20029.8,227,25,-1,0,0
24:51.7,20031,25,227,80,2.606021,3541,227,4547037,20030,227,25,20030.2,227,25,1,0,0
24:54.3,20030,25,227,80,2.603264,3541,227,4546810,20031,227,25,20030.4,227,25,-1,0,0
24:56.8,20030,25,228,80,2.561849,3526,228,4566840,20030,227,25,20030.4,227.2,25,0,1,0
24:59.5,20031,25,227,80,2.612885,3541,227,4547037,20030,228,25,20030.4,227.2,25,1,-1,0
25:02.0,20031,25,228,80,2.566296,3526,228,4567068,20031,227,25,20030.6,227.4,25,0,1,0
25:04.6,20032,25,228,80,2.614278,3526,228,4567296,20031,228,25,20030.8,227.6,25,1,0,0
25:07.2,20031,25,228,80,2.569321,3526,228,4567068,20032,228,25,20031,227.8,25,-1,0,0
25:09.8,20031,25,228,80,2.60568,3526,228,4567068,20031,228,25,20031.2,227.8,25,0,0,0
25:12.4,20031,25,228,80,2.562106,3526,228,4567068,20031,228,25,20031.2,228,25,0,0,0
25:15.0,20032,25,228,80,2.610273,3526,228,4567296,20031,228,25,20031.4,228,25,1,0,0
25:17.5,20030,25,228,80,2.562364,3526,228,4566840,20032,228,25,20031,228,25,-2,0,0
25:20.2,20030,25,229,80,2.61234,3510,229,4586870,20030,228,25,20030.8,228.2,25,0,1,0
25:22.7,20031,25,228,80,2.563116,3526,228,4567068,20030,229,25,20030.8,228.2,25,1,-1,0
25:25.3,20031,25,228,80,2.592658,3526,228,4567068,20031,228,25,20030.8,228.2,25,0,0,0
25:27.9,20031,25,228,80,2.565192,3526,228,4567068,20031,228,25,20030.6,228.2,25,0,0,0
25:30.5,20031,25,228,80,2.624669,3526,228,4567068,20031,228,25,20030.8,228.2,25,0,0,0
25:33.1,20032,25,229,80,2.562935,3510,229,4587328,20031,228,25,20031.2,228.2,25,1,1,0
25:35.7,20031,25,229,80,2.615916,3510,229,4587099,20032,229,25,20031.2,228.4,25,-1,0,0
25:38.3,20032,25,229,80,2.56888,3510,229,4587328,20031,229,25,20031.4,228.6,25,1,0,0
25:40.8,20033,25,229,80,2.593881,3510,229,4587557,20032,229,25,20031.8,228.8,25,1,0,0
25:43.4,20031,25,229,80,2.564447,3510,229,4587099,20033,229,25,20031.8,229,25,-2,0,0
25:46.0,20032,25,228,80,2.619462,3526,228,4567296,20031,229,25,20031.8,228.8,25,1,-1,0
25:48.6,20031,25,229,80,2.564146,3510,229,4587099,20032,228,25,20031.8,228.8,25,-1,1,0
25:51.2,20032,25,229,80,2.625776,3510,229,4587328,20031,229,25,20031.8,228.8,25,1,0,0
25:53.8,20032,25,229,80,2.565385,3510,229,4587328,20032,229,25,20031.6,228.8,25,0,0,0
25:56.4,20032,25,229,80,2.604984,3510,229,4587328,20032,229,25,20031.8,228.8,25,0,0,0
25:59.0,20031,25,229,80,2.565095,3510,229,4587099,20032,229,25,20031.6,229,25,-1,0,0
26:01.6,20032,25,229,80,2.609357,3510,229,4587328,20031,229,25,20031.8,229,25,1,0,0
26:04.1,20032,25,229,80,2.56554,3510,229,4587328,20032,229,25,20031.8,229,25,0,0,0
26:06.8,20032,25,229,80,2.626673,3510,229,4587328,20032,229,25,20031.8,229,25,0,0,0
26:09.3,20031,25,229,80,2.572656,3510,229,4587099,20032,229,25,20031.6,229,25,-1,0,0
26:11.9,20032,25,229,80,2.619688,3510,229,4587328,20031,229,25,20031.8,229,25,1,0,0
26:14.5,20031,25,229,80,2.565491,3510,229,4587099,20032,229,25,20031.6,229,25,-1,0,0
26:17.1,20031,25,229,80,2.612067,3510,229,4587099,20031,229,25,20031.4,229,25,0,0,0
26:19.7,20031,25,229,80,2.566666,3510,229,4587099,20031,229,25,20031.2,229,25,0,0,0
26:22.3,20032,25,229,80,2.609553,3510,229,4587328,20031,229,25,20031.4,229,25,1,0,0
26:24.9,20033,25,229,80,2.566426,3510,229,4587557,20032,229,25,20031.6,229,25,1,0,0
26:27.5,20031,25,229,80,2.621445,3510,229,4587099,20033,229,25,20031.6,229,25,-2,0,0
26:30.1,20031,25,229,80,2.573176,3510,229,4587099,20031,229,25,20031.6,229,25,0,0,0
26:32.7,20031,25,229,80,2.610808,3510,229,4587099,20031,229,25,20031.6,229,25,0,0,0
26:35.2,20032,25,229,80,2.560548,3510,229,4587328,20031,229,25,20031.6,229,25,1,0,0
26:37.9,20033,25,229,80,2.62487,3510,229,4587557,20032,229,25,20031.6,229,25,1,0,0
26:40.4,20031,25,229,80,2.567426,3510,229,4587099,20033,229,25,20031.6,229,25,-2,0,0
26:43.1,20031,25,229,80,2.623473,3510,229,4587099,20031,229,25,20031.6,229,25,0,0,0
26:45.6,20031,25,229,80,2.568501,3510,229,4587099,20031,229,25,20031.6,229,25,0,0,0
26:48.2,20031,25,229,80,2.614698,3510,229,4587099,20031,229,25,20031.4,229,25,0,0,0
26:50.8,20031,25,229,80,2.569817,3510,229,4587099,20031,229,25,20031,229,25,0,0,0
26:53.4,20031,25,229,80,2.620638,3510,229,4587099,20031,229,25,20031,229,25,0,0,0
26:56.0,20031,25,229,80,2.574243,3510,229,4587099,20031,229,25,20031,229,25,0,0,0
26:58.6,20032,25,229,80,2.626598,3510,229,4587328,20031,229,25,20031.2,229,25,1,0,0
27:01.2,20032,25,229,80,2.569089,3510,229,4587328,20032,229,25,20031.4,229,25,0,0,0
27:03.8,20030,25,229,80,2.628128,3510,229,4586870,20032,229,25,20031.2,229,25,-2,0,0
27:06.4,20031,25,229,80,2.569588,3510,229,4587099,20030,229,25,20031.2,229,25,1,0,0
27:09.0,20030,25,229,80,2.629314,3510,229,4586870,20031,229,25,20031,229,25,-1,0,0
27:11.6,20031,25,229,80,2.56961,3510,229,4587099,20030,229,25,20030.8,229,25,1,0,0
27:14.2,20030,25,229,80,2.631156,3510,229,4586870,20031,229,25,20030.4,229,25,-1,0,0
27:16.8,20031,25,229,80,2.570389,3510,229,4587099,20030,229,25,20030.6,229,25,1,0,0
27:19.4,20031,25,229,80,2.634073,3510,229,4587099,20031,229,25,20030.6,229,25,0,0,0
27:22.0,20031,25,229,80,2.575694,3510,229,4587099,20031,229,25,20030.8,229,25,0,0,0
27:24.6,20031,25,229,80,2.625021,3510,229,4587099,20031,229,25,20030.8,229,25,0,0,0
27:27.2,20032,25,229,80,2.566584,3510,229,4587328,20031,229,25,20031.2,229,25,1,0,0
27:29.8,20029,25,229,80,2.630626,3510,229,4586641,20032,229,25,20030.8,229,25,-3,0,0
27:32.4,20030,25,229,80,2.571268,3510,229,4586870,20029,229,25,20030.6,229,25,1,0,0
27:35.0,20030,25,229,80,2.628717,3510,229,4586870,20030,229,25,20030.4,229,25,0,0,0
27:37.6,20031,25,229,80,2.571541,3510,229,4587099,20030,229,25,20030.4,229,25,1,0,0
27:40.2,20031,25,229,80,2.628987,3510,229,4587099,20031,229,25,20030.2,229,25,0,0,0
27:42.8,20030,25,229,80,2.572348,3510,229,4586870,20031,229,25,20030.4,229,25,-1,0,0
27:45.4,20031,25,229,80,2.62844,3510,229,4587099,20030,229,25,20030.6,229,25,1,0,0
27:48.0,20029,25,229,80,2.578504,3510,229,4586641,20031,229,25,20030.4,229,25,-2,0,0
27:50.6,20030,25,229,80,2.632914,3510,229,4586870,20029,229,25,20030.2,229,25,1,0,0
27:53.2,20029,25,229,80,2.584147,3510,229,4586641,20030,229,25,20029.8,229,25,-1,0,0
27:55.8,20029,25,230,80,2.623213,3495,230,4606670,20029,229,25,20029.6,229.2,25,0,1,0
27:58.4,20027,25,230,80,2.572098,3495,230,4606210,20029,230,25,20028.8,229.4,25,-2,0,0
28:01.1,20030,25,230,80,2.636456,3495,230,4606900,20027,230,25,20029,229.6,25,3,0,0
28:03.6,20029,25,230,80,2.573796,3495,230,4606670,20030,230,25,20028.8,229.8,25,-1,0,0
28:06.3,20030,25,230,80,2.635555,3495,230,4606900,20029,230,25,20029,230,25,1,0,0
28:08.8,20029,25,230,80,2.57432,3495,230,4606670,20030,230,25,20029,230,25,-1,0,0
28:11.5,20028,25,230,80,2.637117,3495,230,4606440,20029,230,25,20029.2,230,25,-1,0,0
28:14.0,20029,25,230,80,2.573561,3495,230,4606670,20028,230,25,20029,230,25,1,0,0
28:16.7,20029,25,230,80,2.628031,3495,230,4606670,20029,230,25,20029,230,25,0,0,0
28:19.3,20027,25,230,80,2.580925,3495,230,4606210,20029,230,25,20028.4,230,25,-2,0,0
28:21.9,20029,25,230,80,2.638351,3495,230,4606670,20027,230,25,20028.4,230,25,2,0,0
28:24.5,20028,25,230,80,2.573911,3495,230,4606440,20029,230,25,20028.4,230,25,-1,0,0
28:27.1,20028,25,230,80,2.635822,3495,230,4606440,20028,230,25,20028.2,230,25,0,0,0
28:29.7,20028,25,230,80,2.574931,3495,230,4606440,20028,230,25,20028,230,25,0,0,0
28:32.3,20027,25,230,80,2.634849,3495,230,4606210,20028,230,25,20028,230,25,-1,0,0
28:34.9,20029,25,230,80,2.575362,3495,230,4606670,20027,230,25,20028,230,25,2,0,0
28:37.5,20028,25,230,80,2.6382,3495,230,4606440,20029,230,25,20028,230,25,-1,0,0
28:40.1,20026,25,230,80,2.574976,3495,230,4605980,20028,230,25,20027.6,230,25,-2,0,0
28:42.7,20027,25,230,80,2.63527,3495,230,4606210,20026,230,25,20027.4,230,25,1,0,0
28:45.3,20026,25,230,80,2.568961,3495,230,4605980,20027,230,25,20027.2,230,25,-1,0,0
28:47.9,20026,25,229,80,2.633206,3510,229,4585954,20026,230,25,20026.6,229.8,25,0,-1,0
28:50.5,20029,25,230,80,2.576218,3495,230,4606670,20026,229,25,20026.8,229.8,25,3,1,0
28:53.1,20027,25,230,80,2.627558,3495,230,4606210,20029,230,25,20027,229.8,25,-2,0,0
28:55.7,20026,25,230,80,2.576701,3495,230,4605980,20027,230,25,20026.8,229.8,25,-1,0,0
28:58.3,20025,25,230,80,2.625888,3495,230,4605750,20026,230,25,20026.6,229.8,25,-1,0,0
29:00.9,20028,25,230,80,2.583687,3495,230,4606440,20025,230,25,20027,230,25,3,0,0
29:03.6,20028,25,230,80,2.626049,3495,230,4606440,20028,230,25,20026.8,230,25,0,0,0
29:06.1,20026,25,230,80,2.582476,3495,230,4605980,20028,230,25,20026.6,230,25,-2,0,0
29:08.8,20026,25,230,80,2.632016,3495,230,4605980,20026,230,25,20026.6,230,25,0,0,0
29:11.3,20025,25,230,80,2.577562,3495,230,4605750,20026,230,25,20026.6,230,25,-1,0,0
29:14.0,20027,25,230,80,2.642127,3495,230,4606210,20025,230,25,20026.4,230,25,2,0,0
29:16.6,20026,25,230,80,2.573237,3495,230,4605980,20027,230,25,20026,230,25,-1,0,0
